"stock","sppFAO","area","desc","areaType"
"alf.27.nea","ALF","27.7.j.2","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.7.k.1","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.7.k.2","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.8.d.1","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.8.d.2","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.8.e.1","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.8.e.2","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"alf.27.nea","ALF","27.9.a.c","Alfonsinos (Beryx spp.) in Subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)","IC_Sub-divisions              "
"ane.27.8","ANE","27.8","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Sub-areas                  "
"ane.27.8","ANE","27.8.a","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Divisions                  "
"ane.27.8","ANE","27.8.b","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Divisions                  "
"ane.27.8","ANE","27.8.c","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Divisions                  "
"ane.27.8","ANE","27.8.d","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Divisions                  "
"ane.27.8","ANE","27.8.e","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Divisions                  "
"ane.27.8","ANE","27.8.c.w","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Sub-divisions              "
"ane.27.8","ANE","27.8.c.e","Anchovy (Engraulis encrasicolus) in Subarea 8 (Bay of Biscay)","IC_Sub-divisions              "
"ane.27.9a","ANE","27.9.a","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_Divisions                  "
"ane.27.9a","ANE","27.9.a.n","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_Sub-divisions              "
"ane.27.9a","ANE","27.9.a.s","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_Sub-divisions              "
"ane.27.9a","ANE","27.9.a.c.n","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_AreaUnit                   "
"ane.27.9a","ANE","27.9.a.c.s","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_AreaUnit                   "
"ane.27.9a","ANE","27.9.a.s.a","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_AreaUnit                   "
"ane.27.9a","ANE","27.9.a.s.c","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_AreaUnit                   "
"ane.27.9a","ANE","27.9.a.c","Anchovy (Engraulis encrasicolus) in Division 9.a (Atlantic Iberian waters)","IC_Sub-divisions              "
"anf.27.1-2","ANF","27.1","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-areas                  "
"anf.27.1-2","ANF","27.2","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-areas                  "
"anf.27.1-2","ANF","27.2.a","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"anf.27.1-2","ANF","27.2.b","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"anf.27.1-2","ANF","27.1.b","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Divisions                  "
"anf.27.1-2","ANF","27.2.a.1","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"anf.27.1-2","ANF","27.2.a.2","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 1 and 2 (Northeast Arctic)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.4","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-areas                  "
"anf.27.3a46","ANF","27.4.a","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.4.a.e","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.4.a.w","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.6","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-areas                  "
"anf.27.3a46","ANF","27.3.a","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.4.b","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.4.c","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.6.a","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.6.b","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Divisions                  "
"anf.27.3a46","ANF","27.6.a.n","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.3.a.21","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.6.a.s","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.3.a.20","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.6.b.2","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"anf.27.3a46","ANF","27.6.b.1","Anglerfish (Lophius budegassa, Lophius piscatorius) in Subareas 4 and 6, and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-areas                  "
"ank.27.78abd","ANK","27.7.a","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.d","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.e","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.f","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.b","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.c","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.g","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.h","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.j","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.k","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.8.a","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.8.b","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.8.d","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Divisions                  "
"ank.27.78abd","ANK","27.7.c.1","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7.c.2","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7.j.1","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7.j.2","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7.k.1","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.7.k.2","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.8.d.1","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.8.d.2","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.8.e.1","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.78abd","ANK","27.8.e.2","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)","IC_Sub-divisions              "
"ank.27.8c9a","ANK","27.8.c","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_Divisions                  "
"ank.27.8c9a","ANK","27.9.a","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_Divisions                  "
"ank.27.8c9a","ANK","27.9.a.n","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_Sub-divisions              "
"ank.27.8c9a","ANK","27.9.a.s","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_Sub-divisions              "
"ank.27.8c9a","ANK","27.9.a.c.n","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_AreaUnit                   "
"ank.27.8c9a","ANK","27.9.a.c.s","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_AreaUnit                   "
"ank.27.8c9a","ANK","27.9.a.s.a","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_AreaUnit                   "
"ank.27.8c9a","ANK","27.9.a.s.c","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_AreaUnit                   "
"ank.27.8c9a","ANK","27.9.a.c","Black-bellied anglerfish (Lophius budegassa) in Divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.4","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-areas                  "
"aru.27.123a4","ARU","27.4.a","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.1","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-areas                  "
"aru.27.123a4","ARU","27.2","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-areas                  "
"aru.27.123a4","ARU","27.2.a","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.2.b","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.3.a","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.4.b","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.4.c","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.3.a.21","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.3.a.20","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.1.b","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.2.a.1","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.2.a.2","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.1.a","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Divisions                  "
"aru.27.123a4","ARU","27.2.b.1","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.123a4","ARU","27.2.b.2","Greater silver smelt (Argentina silus) in Subareas 1, 2, and 4, and Division 3.a (Northeast Arctic, North Sea, Skagerrak and Kattegat)","IC_Sub-divisions              "
"aru.27.5a14","ARU","27.14","Greater silver smelt (Argentina silus) in Subarea 14 and Division 5.a (East Greenland and Iceland grounds)","IC_Sub-areas                  "
